20963,#doc=muzika.2.txt,,,,,,,,,,,,,,
22248,3,Да,ДА,PART,,,а,д,,,,,PART,ДА,PART
22249,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22250,5,да,ДА,PART,,,а,д,,,,,PART,ДА,PART
22251,6,.,.,SENT,,,,,,,,,SENT,.,SENT
22252,,,,,,,,,,,,,,,
22253,1,Что-то,ЧТО-ТО,SPRO inan sg acc ,,,о,т,,о,т,ч,S,ЧТО-ТО,S n - nom sg
22254,2,по,ПО,PR,,,о,п,,,,,PR,ПО,PR
22255,3,телику,ТЕЛИК,distort,,,у,к,и,л,е,т,S,ТЕЛИК,S f inan acc sg
22256,4,тихо,ТИХО,ADV -,,,о,х,и,т,,,ADV,ТИХО,ADV -
22257,5,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22258,6,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22259,7,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22260,8,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22261,9,	,_,,,,,,,,,,,_,10
22262,10,ра..,NONFLEX,слитно ,,,,,а,р,,,NONLEX,РА..,NONLEX
22263,11,	,_,,,,,,,,,,,_,12
22264,12,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22265,13,(,(,PUNC,,,,,,,,,PUNC,(,PUNC
22266,14,прерыв.,ПРЕРЫВИСТО,abbr,,,,в,ы,р,е,р,S,ПРЕРЫВ.,S m inan acc sg
22267,15,разговаривают,РАЗГОВАРИВАТЬ,V ipf praes pl indic - 3p,,,т,ю,а,в,и,р,V,РАЗГОВАРИВАТЬ,V ipf praes pl indic - 3p
22268,16,),),PUNC,,,,,,,,,PUNC,),PUNC
22269,17,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22270,18,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22271,19,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22272,20,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22273,21,там,ТАМ,ADV -,,,м,а,т,,,,ADV,ТАМ,ADV -
22274,22,разговаривают,РАЗГОВАРИВАТЬ,V ipf praes pl indic - 3p,,,т,ю,а,в,и,р,V,РАЗГОВАРИВАТЬ,V ipf praes pl indic - 3p
22275,23,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22276,24,может,МОЖЕТ,V ipf praes sg indic - 3p,,,т,е,ж,о,м,,ADV,МОЖЕТ,ADV -
22277,25,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22278,26,новости,НОВОСТЬ,S f inan nom pl,,,и,т,с,о,в,о,S,НОВОСТЬ,S f inan nom pl
22279,27,какие-то,КАКОЙ-ТО,A - acc pl plen ,,,о,т,,е,и,к,A,КАКОЙ-ТО,A - acc pl plen - inan
22280,28,.,.,SENT,,,,,,,,,SENT,.,SENT
22281,,,,,,,,,,,,,,,
22282,1,Бармен,БАРМЕН,S m anim nom sg,,,н,е,м,р,а,б,S,БАРМЕН,S m anim nom sg
22283,2,стоит,СТОЯТЬ,V ipf praes sg indic - 3p,,,т,и,о,т,с,,V,СТОЯТЬ,V ipf praes sg indic - 3p
22284,3,там,ТАМ,ADV -,,,м,а,т,,,,ADV,ТАМ,ADV -
22285,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22286,5,спокойно,СПОКОЙНО,ADV -,,,о,н,й,о,к,о,ADV,СПОКОЙНО,ADV -
22287,6,протирает,ПРОТИРАТЬ,V ipf praes sg indic - 3p,,,т,е,а,р,и,т,V,ПРОТИРАТЬ,V ipf praes sg indic - 3p
22288,7,стаканы,СТАКАН,S m inan nom pl,,,ы,н,а,к,а,т,S,СТАКАН,S m inan nom pl
22289,8,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22290,9,как будто,как будто,0 раздельно,,,о,т,д,у,б, ,ZERO,как будто,ZERO
22291,10,пытается,ПЫТАТЬСЯ,V ipf praes sg indic - 3p,,,я,с,т,е,а,т,V,ПЫТАТЬСЯ,V ipf praes sg indic - 3p
22292,11,в,В,PR,,,в,,,,,,PR,В,PR
22293,12,них,ОНИ,SPRO pl - - loc,,,х,и,н,,,,SPRO,ОНИ,SPRO pl - - loc
22294,13,дырки,ДЫРКА,S f inan acc pl,,,и,к,р,ы,д,,S,ДЫРКА,S f inan gen sg
22295,14,сделать,СДЕЛАТЬ,V pf - - inf - -,,,ь,т,а,л,е,д,V,СДЕЛАТЬ,V pf - - inf - -
22296,15,..,..,SENT,,,,,,,,,SENT,..,SENT
22297,,,,,,,,,,,,,,,
22298,1,Вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
22299,2,.,.,SENT,,,,,,,,,SENT,.,SENT
22300,,,,,,,,,,,,,,,
22301,1,А.,А,CONJ,,,,а,,,,,CONJ,А.,CONJ
22302,2,И,И,CONJ,,,и,,,,,,CONJ,И,CONJ
22303,3,ты,ТЫ,SPRO sg 2p - nom,,,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom
22304,4,сидишь,СИДЕТЬ,V ipf praes sg indic - 2p,,,ь,ш,и,д,и,с,V,СИДЕТЬ,V ipf praes sg indic - 2p
22305,5,там,ТАМ,ADV -,,,м,а,т,,,,ADV,ТАМ,ADV -
22306,6,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22307,7,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
22308,8,знаю,ЗНАТЬ,V ipf praes sg indic - 1p,,,ю,а,н,з,,,V,ЗНАТЬ,V ipf praes sg indic - 1p
22309,9,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22310,10,со,СО,PR,,,о,с,,,,,PR,СО,PR
22311,11,стаканчиком,СТАКАНЧИК,S m inan ins sg,,,м,о,к,и,ч,н,S,СТАКАНЧИК,S m inan ins sg
22312,12,чего-нибудь,ЧТО-НИБУДЬ,S n - gen sg,,,ь,д,у,б,и,н,S,ЧТО-НИБУДЬ,S n - gen sg
22313,13,крепкого,КРЕПКИЙ,A - gen sg plen m -,,,о,г,о,к,п,е,A,КРЕПКИЙ,A - gen sg plen m -
22314,14,..,..,SENT,,,,,,,,,SENT,..,SENT
22315,,,,,,,,,,,,,,,
22316,1,Вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
22317,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22318,3,и,И,CONJ,,,и,,,,,,CONJ,И,CONJ
22319,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22320,5,просто,ПРОСТО,ADV -,,,о,т,с,о,р,п,PART,ПРОСТО,PART
22321,6,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22322,7,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
22323,8,знаю,ЗНАТЬ,V ipf praes sg indic - 1p,,,ю,а,н,з,,,V,ЗНАТЬ,V ipf praes sg indic - 1p
22324,9,.,.,SENT,,,,,,,,,SENT,.,SENT
22325,,,,,,,,,,,,,,,
22326,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22327,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22328,3,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22329,4,..,..,SENT,,,,,,,,,SENT,..,SENT
22330,,,,,,,,,,,,,,,
22331,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22332,2,!,!,SENT,,,,,,,,,SENT,!,SENT
22333,,,,,,,,,,,,,,,
22334,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22335,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22336,3,Что,ЧТО,CONJ,,,о,т,ч,,,,S,ЧТО,S n - acc sg
22337,4,?,?,SENT,,,,,,,,,SENT,?,SENT
22338,,,,,,,,,,,,,,,
22339,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22340,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22341,3,Нельзя,НЕЛЬЗЯ,ADV -,,,я,з,ь,л,е,н,ADV,НЕЛЬЗЯ,ADV -
22342,4,Такое,ТАКОЙ,A - nom sg plen n -,,,е,о,к,а,т,,A,ТАКОЙ,A - nom sg plen n -
22343,5,себе,СЕБЯ,SPRO - - - loc,,,е,б,е,с,,,SPRO,СЕБЯ,SPRO - - - loc
22344,6,представлять,ПРЕДСТАВЛЯТЬ,V ipf - - inf - -,,,ь,т,я,л,в,а,V,ПРЕДСТАВЛЯТЬ,V ipf - - inf - -
22345,7,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22346,8,знаешь,ЗНАТЬ,V ipf praes sg indic - 2p,,,ь,ш,е,а,н,з,V,ЗНАТЬ,V ipf praes sg indic - 2p
22347,9,!,!,SENT,,,,,,,,,SENT,!,SENT
22348,,,,,,,,,,,,,,,
22349,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22350,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22351,3,Нет,НЕТ,PART,,,т,е,н,,,,PART,НЕТ,PART
22352,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22353,5,ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22354,6,серьезно,СЕРЬЕЗНО,ADV -,,,о,н,з,е,ь,р,ADV,СЕРЬЕЗНО,ADV -
22355,7,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22356,8,с,С,PR,,,с,,,,,,PR,С,PR
22357,9,последним,ПОСЛЕДНИЙ,A - ins sg plen m inan,,,м,и,н,д,е,л,A,ПОСЛЕДНИЙ,A - ins sg plen m -
22358,10,альбомом,АЛЬБОМ,S m inan ins sg,,,м,о,м,о,б,ь,S,АЛЬБОМ,S m inan ins sg
22359,11,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22360,12,у,У,PR,,,у,,,,,,PR,У,PR
22361,13,меня,Я,SPRO sg 1p - acc,,,я,н,е,м,,,SPRO,Я,SPRO sg 1p - acc
22362,14,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22363,15,почему-то,ПОЧЕМУ-ТО,ADV -,,,о,т,,у,м,е,ADV,ПОЧЕМУ-ТО,ADV -
22364,16,всегда,ВСЕГДА,ADV -,,,а,д,г,е,с,в,ADV,ВСЕГДА,ADV -
22365,17,ассоциируется,АССОЦИИРОВАТЬСЯ,V ipf praes sg indic - 3p,,,я,с,т,е,у,р,V,АССОЦИИРОВАТЬСЯ,V ipf praes sg indic - 3p
22366,18,какой-то,КАКОЙ-ТО,A - nom sg plen m -,,,о,т,,й,о,к,A,КАКОЙ-ТО,A - nom sg plen m -
22367,19,алкоголь,АЛКОГОЛЬ,S m inan nom sg,,,ь,л,о,г,о,к,S,АЛКОГОЛЬ,S m inan nom sg
22368,20,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22369,21,ну..,НУ..,PART,,,,,у,н,,,PART,НУ..,PART
22370,22,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
22371,23,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22372,24,если,ЕСЛИ,CONJ,,,и,л,с,е,,,CONJ,ЕСЛИ,CONJ
22373,25,послушать,ПОСЛУШАТЬ,V pf - - inf - -,,,ь,т,а,ш,у,л,V,ПОСЛУШАТЬ,V pf - - inf - -
22374,26,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22375,27,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22376,28,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22377,29,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22378,30,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22379,31,	,_,,,,,,,,,,,_,32
22380,32,тоо,ТО,distort,,,о,о,т,,,,S,ТОО,S n inan nonflex nonflex
22381,33,	,_,,,,,,,,,,,_,32
22382,34,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22383,35,то,ТО,CONJ,,,о,т,,,,,CONJ,ТО,CONJ
22384,36,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22385,37,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22386,38,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22387,39,>..,>..,PUNC,,,,,,,,,PUNC,>..,PUNC
22388,40,там..,ТАМ..,ADV -,,,,,м,а,т,,ADV,ТАМ..,ADV -
22389,41,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
22390,42,..,..,SENT,,,,,,,,,SENT,..,SENT
22391,,,,,,,,,,,,,,,
22392,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22393,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22394,3,Они,ОНИ,SPRO pl - - nom,,,и,н,о,,,,SPRO,ОНИ,SPRO pl - - nom
22395,4,как будто,как будто,0 раздельно,,,о,т,д,у,б, ,ZERO,как будто,ZERO
22396,5,все,ВСЕ,SPRO inan  gen pl,,,е,с,в,,,,A,ВЕСЬ,A - nom pl plen - -
22397,6,время,ВРЕМЯ,S n inan acc sg,,,я,м,е,р,в,,S,ВРЕМЯ,S n inan acc sg
22398,7,пьяные,ПЬЯНЫЙ,A - nom pl plen - anim,,,е,ы,н,я,ь,п,A,ПЬЯНЫЙ,A - acc pl plen - inan
22399,8,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22400,9,чтоли,ЧТОЛЬ,distort,,,и,л,о,т,ч,,S,ЧТОЛЬ,S f inan loc sg
22401,10,?,?,SENT,,,,,,,,,SENT,?,SENT
22402,,,,,,,,,,,,,,,
22403,1,Или,ИЛИ,CONJ,,,и,л,и,,,,CONJ,ИЛИ,CONJ
22404,2,..,..,SENT,,,,,,,,,SENT,..,SENT
22405,,,,,,,,,,,,,,,
22406,1,Или,ИЛИ,CONJ,,,и,л,и,,,,CONJ,ИЛИ,CONJ
22407,2,как,КАК,ADV -,,,к,а,к,,,,ADV,КАК,ADV -
22408,3,?,?,SENT,,,,,,,,,SENT,?,SENT
22409,,,,,,,,,,,,,,,
22410,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22411,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22412,3,Нет,НЕТ,PART,,,т,е,н,,,,PART,НЕТ,PART
22413,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22414,5,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22415,6,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22416,7,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22417,8,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22418,9,	,_,,,,,,,,,,,_,10
22419,10,какбкакбы,КАК БЫ,distort раздельно,,,ы,б,к,а,к,б,NONLEX,КАКБКАКБЫ,NONLEX
22420,11,	,_,,,,,,,,,,,_,10
22421,12,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22422,13,как бы,как бы,0 раздельно,,,ы,б, ,к,а,к,-,как бы,-
22423,14,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22424,15,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22425,16,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22426,17,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22427,18,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22428,19,как будто,как будто,0 раздельно,,,о,т,д,у,б, ,ZERO,как будто,ZERO
22429,20,.,.,SENT,,,,,,,,,SENT,.,SENT
22430,,,,,,,,,,,,,,,
22431,1,Аа,А,CONJ,,,а,а,,,,,NONLEX,АА,NONLEX
22432,2,..,..,SENT,,,,,,,,,SENT,..,SENT
22433,,,,,,,,,,,,,,,
22434,1,Опьяняющая,ОПЬЯНЯТЬ,PARTCP ipf inpraes nom sg plen f act -,,,я,а,щ,ю,я,н,PARTCP,ОПЬЯНЯТЬ,PARTCP ipf inpraes nom sg plen f act -
22435,2,любовь,ЛЮБОВЬ,S f inan nom sg,,,ь,в,о,б,ю,л,S,ЛЮБОВЬ,S f inan nom sg
22436,3,.,.,SENT,,,,,,,,,SENT,.,SENT
#,FORM,LEMMA,GRAM,COMMENT,CHECKED,RIGHT1,RIGHT2,RIGHT3,RIGHT4,RIGHT5,RIGHT6,POS,AUTO_LEMMA,AUTO_GRAM,
